,agency,date,title,fulltitle,color,RIN,stage,PrevStage,abstract,effect1,effect2,effect3,effect4,effect5,effect6,effect7,prompt,legaldeadline1,legaldeadline2,legaldeadline3,legaldeadline4,legaldeadline5,legaldeadline6,initiated,docket,toOSTscheduled,toOSTprojected,toOSTactual,withdrawnOSTscheduled,withdrawnOSTprojected,withdrawnOSTactual,toModescheduled,toModeprojected,toModeactual,resubmitOSTscheduled,resubmitOSTprojected,resubmitOSTactual,toOMBscheduled,toOMBprojected,toOMBactual,withdrawnOMBscheduled,withdrawnOMBprojected,withdrawnOMBactual,toMode2scheduled,toMode2projected,toMode2actual,resubmitOST2scheduled,resubmitOST2projected,resubmitOST2actual,toMode3scheduled,toMode3projected,toMode3actual,resubmitOST3scheduled,resubmitOST3projected,resubmitOST3actual,resubmitOMB2scheuled,resubmitOMB2projected,resubmitOMB2actual,clearOMBscheduled,clearOMBprojected,clearOMBactual,publicationapprovedscheduled,publicationapprovedprojected,publicationapprovedactual,publicationscheduled,publicationprojected,publicationactual,endcommentscheduled,endcommentprojected,endcommentactual,extcommentscheduled,extcommentprojected,extcommentactual,endcomment2scheduled,endcomment2projected,endcomment2actual,whydelay1,whydelay2,whydelay3,whydelay4,whydelay5,whydelay6,whydelay7,whydelay8,fedreg
29,National Registry of Certified Medical Examiners,200807,Popular Title: National Registry,National Registry of Certified Medical Examiners,Red,RIN 2126-AA97,Stage: NPRM,Previous Stage: None,"Abstract: This rulemaking would establish training, testing and certification standards for medical examiners responsible for certifying that interstate commercial motor vehicle drivers meet established physical qualifications standards; provide a database (or National Registry) of medical examiners that meet the  prescribed standards for use by motor carriers, drivers, and Federal and State enforcement personnel in determining whether a medical examiner is qualified to conduct examinations of interstate truck and bus drivers; and require medical examiners to transmit electronically to FMCSA the name of the driver and a numerical identifier for each driver that is examined. The rulemaking would also establish the process by which medical examiners that fail to meet or maintain the minimum standards would be removed from the National Registry. This action is in response to section 4116 of SAFETEA-LU.",Economically Significant Major,Unfunded Mandate Regulatory Flexibility Act Information Collection Privacy,,,,,,Prompting action: Statute,Legal Deadline: Final Rule : 08/10/2006 Rulemaking Project Initiated: 08/10/2005 Docket Number:,NA,NA,NA,NA,NA,Rulemaking Project Initiated: Unknown,Docket Number: Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Explanation for any delay: Additional coordination necessary Other, higher priorities Other, higher priorities Other, higher priorities Other, higher priorities Other, higher priorities Other, higher priorities","Other, higher priorities",,Additional coordination necessary,,"Other, higher priorities",,,Federal Register Citation for NPRM: None
30,Consumer Complaint Information,200807,Popular Title: Consumer Complaint Information,Consumer Complaint Information,Red,RIN 2126-AB01,Stage: NPRM,Previous Stage:None,Abstract: The rulemaking would require each motor carrier of household goods to submit a quarterly report of specific identified information. This rule responds to SAFETEA-LU.,Information Collection Privacy,,,,,,,Prompting action: Statute,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 08/10/2005,Docket Number: FMCSA-2008-0029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary Unanticipated impacts requiring further analysis Unanticipated issues requiring further analysis Unanticipated impacts requiring further analysis Unanticipated issues requiring further analysis Unanticipated impacts requiring further analysis Unanticipated issues requiring further analysis Unanticipated impacts requiring further analysis Unanticipated issues requiring further analysis Unanticipated impacts requiring further analysis Unanticipated issues requiring further analysis Unanticipated impacts requiring further analysis Unanticipated issues requiring further analysis,Unanticipated impacts requiring further analysis Unanticipated issues requiring further analysis,,Additional coordination necessary,,,Unanticipated issues requiring further analysis,,Federal Register Citation for NPRM: 72 FR 9266
31,Commercial Driver's License Testing and Commercial Learner's Permit Standards,200807,Popular Title: Commercial Learner's Permit,Commercial Driver's License Testing and Commercial Learner's Permit Standards,Red,RIN 2126-AB02,Stage: NPRM,Previous Stage:None,"Abstract: This rulemaking would establish revisions to the commercial driverÕs license knowledge and skills testing standards as required by section 4019 of TEA-21, implement fraud detection and prevention initiatives at the State driver licensing agencies as required by the SAFE Port Act of 2006, and establish new minimum Federal standards for States to issue commercial learnerÕs permits (CLPs), based in part on the requirements of section 4122 of SAFETEA-LU. In addition, to ensuring the applicant has the appropriate knowledge and skills  to operate a commercial motor vehicle, this rule would establish the minimum information that must be on the CLP document and the electronic driver«s record. The rule would also establish maximum issuance and renewal periods, establish a minimum age limit, address issues related to a driver«s State of Domicile, and incorporate previous regulatory guidance into the Federal regulations. This rule would also address issues raised in the SAFE Port Act.",Regulatory Flexibility Act Federalism,Information Collection,,,,,,Prompting action: Statute,Legal Deadline: Publish by Final Rule by : 04/13/2008,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 08/10/2005,Docket Number: FMCSA-2007-27659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary Federal Register Citation for NPRM: 73 FR 19282      ,,,Additional coordination necessary,,,,,Federal Register Citation for NPRM: 73 FR 19282
32,Railroad Highway Grade Crossing Safety,200807,Popular Title: Railroad Highway Grade Crossing Safety,Railroad Highway Grade Crossing Safety,Red,RIN 2126-AB04,Stage: NPRM,Previous Stage:None,Abstract: This rulemaking would prohibit operators of commercial motor vehicles (CMVs) from driving onto a railroad grade crossing unless there is sufficient space to drive completely through the crossing without stopping. It is intended to reduce the incidence of collisions between trains and CMVs. This rulemaking action  is required by the Hazardous Materials Transportation Authorization Act of 1994.,,,,,,,,Prompting action: Statute,Legal Deadline: Final Rule : 02/16/1995 Rulemaking Project Initiated: 08/16/1994 Docket Number: FMCSA-2006-25660,NA,NA,NA,NA,NA,Rulemaking Project Initiated: Unknown,Docket Number: Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Explanation for any delay: Additional coordination necessary Other, higher priorities Other, higher priorities Other, higher priorities Other, higher priorities Other, higher priorities Other, higher priorities","Other, higher priorities",,Additional coordination necessary,,"Other, higher priorities",,,Federal Register Citation for NPRM: None
33,Minimum Training Requirements for Entry Level Commercial Motor Vehicle Operations,200807,Popular Title: Entry Level Driver Training,Minimum Training Requirements for Entry Level Commercial Motor Vehicle Operations,Red,RIN 2126-AB06,Stage: NPRM,Previous Stage:None,"Abstract: This rulemaking would require behind-the-wheel training for persons who must hold a commercial driver«s license to operate commercial motor vehicles. This action is in response to the U.S. Court of Appeals for the District of Columbia Circuit«s December 2005 decision remanding the May 21, 2004, Final Rule, ""Minimum Training Requirements for Entry-Level Commercial Motor Vehicle Operators"" to the Agency for further consideration. The rulemaking will consider the effectiveness of CMV driver training in reducing crashes, the appropriate types and levels of behind-the-wheel training that should be mandated, and related costs.",Economically Significant Major,Federalism,,,,,,Prompting action: Court Action,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 04/19/2006,Docket Number: FMCSA-2007-27748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Explanation for any delay: Additional coordination necessary Other, higher priorities Other, higher priorities Other, higher priorities Other, higher priorities Other, higher priorities Other, higher priorities","Other, higher priorities",,Additional coordination necessary,,"Other, higher priorities",,,Federal Register Citation for NPRM: 72 FR 73226
34,Carrier Safety Fitness Determination,200807,Popular Title: CSA 2010 Carrier Safety Fitness Determination,Carrier Safety Fitness Determination,Red,RIN 2126-AB11,Stage: NPRM,Previous Stage:None,"Abstract: This rulemaking would revise 49 CFR Part 385, Safety Fitness Procedures, in accordance with the Agency«s major new initiative, Comprehensive Safety Analysis (CSA) 2010. CSA 2010 is a new operational model FMCSA plans to implement that is designed to help the Agency carry out its compliance and enforcement programs more efficiently and effectively. Currently, the safety fitness rating of a motor carrier is determined based on the results of a very labor intensive compliance review conducted at the carrier«s place of business. Aside from roadside inspections and new audits, the compliance review is the Agency«s primary intervention. Under CSA 2010, FMCSA would propose to implement a broader array of progressive interventions, some of which allow FMCSA to make contact with more carriers. Through this rulemaking FMCSA would establish safety fitness determinations based on safety data consisting of crashes, inspections, and violation history rather than the standard compliance review. This will enable the Agency to assess the safety performance of a greater segment of the motor carrier industry with the goal of further reducing large truck and bus crashes and fatalities.",,,,,,,,Prompting action: Secretarial/Head of Operating Administration Decision,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 06/21/2007,Docket Number: FMCSA-2004-18898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Awaiting development of additional data Unanticipated impacts requiring further analysis Unanticipated impacts requiring further analysis Unanticipated impacts requiring further analysis Unanticipated impacts requiring further analysis Unanticipated impacts requiring further analysis Unanticipated impacts requiring further analysis,Unanticipated impacts requiring further analysis,,,,,,,Federal Register Citation for NPRM: None
35,Hours of Service of Drivers,200807,Popular Title: Hours of Service of Drivers,Hours of Service of Drivers,Green,RIN 2126-AB14,Stage: Final Rule,Previous Stage: None,"Abstract: A rulemaking action was initiated in response to the July 2007 decision by the US Court of Appeals for the District of Columbia Circuit that vacated specific provisions of the Agency«s Hours of Service rule published on August 25, 2005. The Court invalidated two provisions: the first relates to increasing the daily driving limit from 10 to 11 hours; the second provision permits drivers to restart their count of weekly accumulations of hours after taking 34 consecutive hours off duty. The Court«s mandate issued on December 27, 2007; The Agency issued the Interim Final Rule to establish what hours of service are in effect.",,,,,,,,Prompting action: Court Action,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 07/27/2007,Docket Number: FMCSA-2004-19608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for Final Rule: None      ,,,,,,,,Federal Register Citation for Final Rule: None
36,Federal Railroad Administration,200807,Popular Title: Pressurized Tank Cars,Amendments to Design Standards for Pressurized Railroad Tank Cars,Green,RIN 2130-AB69,Stage: Interim Final Rule,Previous Stage: NPRM: Publication Date 04/01/2008;End of Comment Period 06/02/2008.,"Abstract: This rulemaking would amend the existing design standards for pressurized tank cars pursuant to section 9005 of SAFETEA-LU. This rulemaking would improve the crashworthiness protection of railroad tank cars designed to transport poisonous by inhalation (PIH) materials by establishing enhanced tank car performance standards for head and shell impacts, as well as operational restrictions for trains transporting PIH materials.",Economically Significant Major,Information Collection,,,,,,Prompting action: Statute,Legal Deadline: NPRM : 02/10/2007 Rulemaking Project Initiated: 08/10/2005 Docket Number: FRA-2006-25169,NA,NA,NA,NA,NA,Rulemaking Project Initiated: Unknown,Docket Number: Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for Interim Final Rule: None      ,,,,,,,,Federal Register Citation for Interim Final Rule: None
37,Federal Railroad Administration,200807,Popular Title: Rail Relocation and Improvement,Grant Program for Local Rail Line Relocation and Improvement Projects,Red,RIN 2130-AB74,Stage: Final Rule,Previous Stage: NPRM: Publication Date 01/17/2007;End of Comment Period 03/05/2007.,"Abstract: This rulemaking would address the establishment of a grant program authorizing the Secretary to provide financial assistance to States for local rail line relocation and improvement projects. This rulemaking would create a new part to title 49 of the Code of Federal Regulations; establish regulations governing financial assistance under Part 261, including the project selection criteria; and solicit applications for Capital Grants for Rail Line Relocation Projects. This rulemaking is required by Section 9002 of the Safe Accountable, Flexible, Efficient Transportation Act: A legacy for Users (SAFETEA-LU). Section 9002 authorizes, but does not appropriate, $350,000,000 per year for each of the fiscal years (FY) 2006 through 2009 for the purpose of funding a grant program to provide financial assistance for local rail line relocation and improvement projects. For FY 2008, Congress authorized $20,040,200 for the grant program and allocated $5,135,200 of that amount towards specific projects.",Economically Significant Major,,,,,,,Prompting action: Statute,Legal Deadline: Temporary Rules : 04/01/2006,Temporary Rules : 04/01/2006,NA,NA,NA,Final Rule : 10/01/2006,Rulemaking Project Initiated: 08/10/2005, Docket Number: FRA-2006-23774,7/3/07,NA,7/2/07,NA,NA,NA,NA,NA,7/27/07,NA,8/29/07,8/29/07,NA,NA,NA,NA,NA,NA,NA,NA,9/11/07,NA,3/3/08,3/26/08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/27/07,6/11/08,7/11/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary,,,Additional coordination necessary,,,,,Federal Register Citation for Final Rule: 73 FR 39875
38,Regulatory Relief for Electronically Controlled Pneumatic Brake System Implementation,200807,Popular Title: ECP Brake Systems,Regulatory Relief for Electronically Controlled Pneumatic Brake System Implementation,Green,RIN 2130-AB84,Stage: Final Rule,Previous Stage: NPRM: 09/04/2007; End of Comment Period; 11/05/2007.,"Abstract: This rulemaking would establish criteria for operating trains equipped with Electronically Controlled Pneumatic Brake System technology. This rulemaking would also provide regulatory relief, when necessary, to promote the transition to Electronically Controlled Brake System technology within the rail industry. This rulemaking relates to, but is separate from, the waiver proceeding under Docket No. FRA-2006-26435.",Economically Significant Major,,,,,,,Prompting action: Secretarial/Head of Operating Administration Decision,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 08/17/2006,Docket Number: FRA-2006-26175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for Final Rule: None      ,,,,,,,,Federal Register Citation for Final Rule: None
39,Hours of Service Record Keeping,200807,Popular Title: Hours of Service Record Keeping,Hours of Service Record Keeping,Red,RIN 2130-AB85,Stage: NPRM,Previous Stage:None,"Abstract: This rulemaking would revise the hours of service record keeping regulations to allow for the use of electronic record keeping systems. It would also clarify the existing hours of service recordkeeping regulations to ensure that they are applied consistently to both paper and electronic records. It would also ensure that all records, whether created manually or electronically, would allow for proper enforcement of the hours of service law.",,,,,,,Information Collection,Information Collection Prompting action: None Legal Deadline: None,Legal Deadline: Unknown,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 08/02/2006,Docket Number: FRA-2006-26176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary Federal Register Citation for NPRM: None      ,,,Additional coordination necessary,,,,,Federal Register Citation for NPRM: None
40,Amendments to the Railroad Rehabilitation and Improvement Financing (RRIF) Program,200807,Popular Title: Railroad Rehabilitation and Improvement Financing,Amendments to the Railroad Rehabilitation and Improvement Financing (RRIF) Program,Green,RIN 2130-AB91,Stage: NPRM,Previous Stage:None,"Abstract: This rulemaking would amend eligibility and application form and content criteria for the Railroad Rehabilitation and Improvement Financing (RRIF) Program to ensure the long-term sustainability of the program, promote competition in the railroad industry, and reduce the risk of default for applicants and the Government.",,,,,,,Information Collection,Information Collection Prompting action: None Legal Deadline: None,Legal Deadline: Unknown,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 11/09/2007,Docket Number: Dates for NPRM:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for NPRM: 73 FR 32515      ,,,,,,,,Federal Register Citation for NPRM: 73 FR 32515
41,Federal Transit Administration,200807,Popular Title: New/Small Starts,Major Capital Investment Projects - New/Small Starts,Black,RIN 2132-AA81,Stage: Undetermined,Previous Stage: ANPRM: Publication Date 01/30/2006; End of Comment Period 03/10/2006. NPRM: Publication Date 08/03/2007; End of Comment Period 11/01/2007.,"Abstract: This rulemaking would establish a simplified evaulation process for projects seeking less than $75 million in New Starts funds. The rule will set out FTA«s evaluation and rating process for proposed projects based on the results of project justification and local financial commitment. This action is mandated by SAFETEA-LU. A final rule had been scheduled for July 3, 2008. FTA is making a determination of what their next action will be because the 2008 Appropriations Act prohibits a Final Rule.",Economically Significant Major,Regulatory Flexibility Act,,,,,,Prompting action: Statute,Legal Deadline: Final rule : 04/07/2006 Rulemaking Project Initiated: 08/10/2005 Docket Number: FTA-2006-25737,NA,NA,NA,NA,NA,Rulemaking Project Initiated: Unknown,Docket Number: Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for Undetermined: None      ,,,,,,,,Federal Register Citation for Undetermined: None
42,Federal Transit Administration,200807,Popular Title: Bus Testing Phase-In,"Bus Testing: Phase-In of Brake Performance and Emissions Testing, and Program Updates",Black,RIN 2132-AA95,Stage: NPRM,Previous Stage:None,Abstract: This rulemaking would modify the Bus Testing rule to incorporate tests for brake performance and emissions. This rulemaking would also update and clarify the existing regulation found at 49 CFR 665. This rulemaking has been downgraded and will not appear on next month«s report.,,,,,,,,Prompting action: Statute,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 07/18/2007,Docket Number: FTA-2007-0011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A,,,,,,,,Federal Register Citation for NPRM: None
43,Contractor Performance Assessment for Capital Investment Program,200807,Popular Title: Contractor Performance,Contractor Performance Assessment for Capital Investment Program,Black,RIN 2132-AA96,Stage: Undetermined,Previous Stage:None,"Abstract: On August 10, 2005, the President signed the Safe, Accountable, Flexible, and Efficient Transportation Equity Act-A Legacy for Users (SAFETEA-LU). Section 3011 of SAFETEA-LU made a number of changes to 49 U.S.C. 5309 (""Section 5309""), which authorizes the Federal Transit Administration«s (FTA«s) capital investment grant program. SAFETEA-LU emphasized the need to improve the accuracy of the estimates of ridership and costs used to support the selection of a major capital investment (""New Start"") as a locally preferred alternative (LPA) for Section 5309 funds. Federal transit law supports the use of incentives to encourage the development of more reliable cost and ridership estimates for New Starts funded under Section 5309. A number of provisions in Section 5309 recognize that contractors to grant recipients play an important role in increasing the reliability of forecasting methods to estimate costs and utilization of New Starts projects. This rulemaking would establish a new part 612 in the Code of Federal Regulations. It would encourage accurate cost and ridership estimates through the award of additional New Starts funds to project sponsors, which they can choose to pass along to their contractors. FTA is considering the effect of recently-enacted statutory language concerning the issuance of final rules under 49 U.S.C. 5309 on this rulemaking.",,,,,,,,Prompting action: Secretarial/Head of Operating Administration Decision,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 07/17/2007,Docket Number: FTA-2008-0005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: N/A Federal Register Citation for Undetermined: None      ,,,,,,,,Federal Register Citation for Undetermined: None
44,National Highway Traffic Safety Administration,200807,Popular Title: Convex Mirrors,Rear Convex Cross-View Mirrors,Red,RIN 2127-AG41,Stage: Withdrawal,Previous Stage: NPRM: Publication Date 09/12/2005; End of Comment Period 11/14/2005.,"Abstract: This rulemaking would upgrade the rearward visibility of commercial straight trucks. The agency believes that requiring a rear detection system will reduce fatalities, injuries, and property damage by giving truck operators the ability to detect objects behind the truck. Various possible counter-measures are being examined now in follow-up testing, including visual and non-visual object detection systems. This action will be withdrawn. After further research is completed and evaluated, the agency will determine what further action is warranted.",,,,,,,,Prompting action: None,Legal Deadline: None,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 06/28/1996,Docket Number: NHTSA-2006-25017,6/6/06,4/18/08,4/21/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/9/06,6/10/08,6/10/08,6/11/08,6/14/06,7/31/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary,,,Additional coordination necessary,,,,,Federal Register Citation for Withdrawal: None
45,National Highway Traffic Safety Administration,200807,Popular Title: Roof Crush Resistance,Roof Crush Resistance,Red,RIN 2127-AG51,Stage: Final Rule,Previous Stage: Request for Comments: Publication Date 10/22/01; End of Comment Period 12/06/01. NPRM: Publication Date 8/23/05; End of Comment Period 11/21/05. SNPRM: Publication date 1/30/08; End of Comment Period 3/17/09; Ext. of Comment Period 3/14/08; End of Ext. Comment Period 2/27/08. SNPRM: Publication Date 1/30/08; End of Comment Period 3/17/08; Extension of Comment Period 3/14/08; End of Extended Comment Period 3/27/08.,"Abstract: This rulemaking would upgrade vehicle roof crush requirements. It is part of the agency«s comprehensive response to mitigate the number of fatalities and injuries resulting from vehicle rollovers. Rollover crashes constitute about 3 percent of passenger vehicle crashes, but about one third (10,000) of the occupant fatalities. Light trucks are more prone to rollover, and they represent about half of the U.S. fleet. This rulemaking is significant because of public interest in vehicle safety.",Economically Significant Major,Unfunded Mandate EU,NAFTA,Foreign,,,,Prompting action: Statute,Legal Deadline: Final Rule : 07/01/2008 Rulemaking Project Initiated: 07/13/1996 Docket Number: NHTSA-2008-0015,NA,NA,NA,NA,NA,Rulemaking Project Initiated: Unknown,Docket Number: Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary Awaiting development of additional data Unanticipated issues requiring further analysis Awaiting development of additional data Unanticipated issues requiring further analysis Awaiting development of additional data Unanticipated issues requiring further analysis Awaiting development of additional data Unanticipated issues requiring further analysis Awaiting development of additional data Unanticipated issues requiring further analysis Awaiting development of additional data Unanticipated issues requiring further analysis,Awaiting development of additional data Unanticipated issues requiring further analysis,,Additional coordination necessary,,,Unanticipated issues requiring further analysis,,Federal Register Citation for Final Rule: None
46,National Highway Traffic Safety Administration,200807,"Popular Title: Definitions, Designated Seating Position","Part 571.3 Definitions, Designated Seating Position",Red,RIN 2127-AI94,Stage: Final Rule,Previous Stage: NPRM: Publication Date 06/22/2005; End of Comment Period 08/22/2005.,"Abstract: This rulemaking would amend part 571.3 Definitions, to redefine the term designated seating position (DSP) in order to establish an objective criteria that is more enforceable.",EU NAFTA,,,,,,Foreign,Foreign Prompting action: None Legal Deadline: None,Legal Deadline: Unknown,NA,NA,NA,NA,NA,Rulemaking Project Initiated: 12/16/2002,Docket Number: NHTSA-2005-21600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Explanation for any delay: Additional coordination necessary Federal Register Citation for Final Rule: None      ,,,Additional coordination necessary,,,,,Federal Register Citation for Final Rule: None
