"","agencyAcronym","allowLateComment","attachmentCount","commentDueDate","commentStartDate","commentText","docketId","docketTitle","docketType","documentId","documentStatus","documentType","numberOfCommentsReceived","openForComment","postedDate","submitterName","title","organization","summary","rin"
"118","DOT",FALSE,1,"2007-06-07T23:59:59-04:00",NA,NA,"DOT-OST-2007-26829","ADA - Passenger Vessels","Rulemaking","DOT-OST-2007-26829-0089","Posted","Public Submission",1,FALSE,"2007-06-07T00:00:00-04:00","PAtricia Nielsen","Disability and Communication Access Board ","Disability and Communication Access Board","Attachment Contents : ...recommended. However upon any formal complaint to the Department of Transportation or <endeca_term>litigation</endeca_term>, the investigation process can involve a request for documentation of the PVO...","2105-AB87"
"119","DOT",FALSE,1,"2006-10-30T23:59:59-05:00",NA,"Comments of the Air Crash Victims Families Group to the motion by the 

Air transportation Association for leave to file and petition for reconsideration.                   ","DOT-OST-2005-22617","Air Transport Association of America, Inc. - Approval of Agreement, Antitrust Immunity, and for Other Relief","Nonrulemaking","DOT-OST-2005-22617-0011","Posted","Public Submission",1,FALSE,"2006-10-30T00:00:00-05:00","Hans Ephraimson-Abt","Air Crash Victims Families Group","Air Crash Victims Families Group","Attachment Contents : ...may exist ambiguity should be clarified, if only to minimize lengthy, costly <endeca_term>litigation</endeca_term>, the consideration of additional rules or even the need for remedial legislation...",NA
"120","DOT",FALSE,0,"2006-08-22T23:59:59-04:00",NA,"Dear Sir or Madam:

I would like to voice my support of the DOT approving Dubois County's request to go on Eastern Time.  Employers of a very significant number of our county residents have made known their support for and the necessity of their businesses being on Eastern.  Because companies in the U.S. face so many competitive disadvantages and added expenses versus those of other countries (environmental laws/requirements, higher wages scales, a multitude of taxes, out-of-control litigation, just to name a few), this seems a minimal request to grant to help keep these businesses viable.  We Hoosiers would appreciate your assistance in keeping Indiana economically healthy.

A meeting held by our County Commissioners and countless letters to the editors of area newspapers have also revealed tremendous support of Eastern Time by residents for occupational, personal, recreational and child safety reasons.  I would appreciate your counting this letter as solid support of Dubois County's request for being in the Eastern Time Zone.

","DOT-OST-2007-28746","Standard Time Zone Boundary in Southwest Indiana","Rulemaking","DOT-OST-2007-28746-0023","Posted","Public Submission",1,FALSE,"2006-08-21T00:00:00-04:00","Julie Olinger","Julie M. Olinger ",NA,NA,"Not Assigned"
"121","DOT",FALSE,1,"2006-08-04T23:59:59-04:00",NA,NA,"DOT-OST-2006-23985","Transportation for Individuals With Disabilities","Rulemaking","DOT-OST-2006-23985-0315","Posted","Public Submission",1,FALSE,"2006-08-04T00:00:00-04:00","Pamela Morris","Pamela Morris ",NA,"Attachment Contents : ...of records is an invitation to Enron-type accounting fraud, and unnecessary <endeca_term>litigation</endeca_term>. Besides, FTA and DOT should be consistent in how such a topic...","2105-AD54"
"122","DOT",FALSE,1,"2006-08-03T23:59:59-04:00",NA,NA,"DOT-OST-2006-23985","Transportation for Individuals With Disabilities","Rulemaking","DOT-OST-2006-23985-0313","Posted","Public Submission",1,FALSE,"2006-08-03T00:00:00-04:00","William Millar","American Public Transportation Association","American Public Transportation Association","Attachment Contents : ...separate set of records” has the potential to lead to unnecessary, costly <endeca_term>litigation</endeca_term>. We do not understand why this particular metric is being singled out...","2105-AD54"
"123","DOT",FALSE,1,"2006-07-28T23:59:59-04:00",NA,NA,"DOT-OST-2006-23985","Transportation for Individuals With Disabilities","Rulemaking","DOT-OST-2006-23985-0247","Posted","Public Submission",1,FALSE,"2006-07-28T00:00:00-04:00","William Miller","American Public Transportation Association","American Public Transportation Association","Attachment Contents : ...separate set of records” has the potential to lead to unnecessary, costly <endeca_term>litigation</endeca_term>. We do not understand why this particular metric is being singled out...","2105-AD54"
"124","DOT",FALSE,1,"2006-07-26T23:59:59-04:00",NA,NA,"DOT-OST-2006-23985","Transportation for Individuals With Disabilities","Rulemaking","DOT-OST-2006-23985-0195","Posted","Public Submission",1,FALSE,"2006-07-26T00:00:00-04:00",NA,"New York Metropolitan Transportation Authority ","New York Metropolitan Transportation Authority","Attachment Contents : ...reasonable modification” demands will go if this regulation is promulgated, and the <endeca_term>litigation</endeca_term> that denials of such requests will generate, are exemplified by the facts...","2105-AD54"
"125","DOT",FALSE,1,"2006-07-25T23:59:59-04:00",NA,NA,"DOT-OST-2006-23985","Transportation for Individuals With Disabilities","Rulemaking","DOT-OST-2006-23985-0190","Posted","Public Submission",1,FALSE,"2006-07-25T00:00:00-04:00","Joshua Shaw","California Transit Association ","California Transit Association","Attachment Contents : ...consideration it would consider. This amorphous standard would doubtlessly lead to protracted <endeca_term>litigation</endeca_term> for transit providers and further call into question the competing authorities of...","2105-AD54"
"126","DOT",FALSE,1,"2006-07-20T23:59:59-04:00",NA,NA,"DOT-OST-2006-23985","Transportation for Individuals With Disabilities","Rulemaking","DOT-OST-2006-23985-0174","Posted","Public Submission",1,FALSE,"2006-07-20T00:00:00-04:00","Cynthia Owens","American Public Transportation Association ","American Public Transportation Association","Attachment Contents : ...injuries, lost time, and concomitant increases in those insurance costs as well. <endeca_term>Litigation</endeca_term> costs would inevitably rise under the proposed rules. Defining what may constitute...","2105-AD54"
"127","DOT",FALSE,1,"2006-05-01T23:59:59-04:00",NA,"Part 2 of 3","DOT-OST-2006-23985","Transportation for Individuals With Disabilities","Rulemaking","DOT-OST-2006-23985-0117","Posted","Public Submission",1,FALSE,"2006-05-01T00:00:00-04:00","Stan Szabelak","Regional Transportation District ","Regional Transportation District (RTD), Denver, CO","Attachment Contents : ...conduct known to it to be unsafe for its passengers or face <endeca_term>litigation</endeca_term>. This Hobson’s Choice is untenable. However, even if the safety of...","2105-AD54"
